math_score,sex,education,BSBM16A,BSBM16B,BSBM16C,BSBM16D,BSBM16E,BSBM16F,BSBM16G,BSBM16H,BSBM16I,BSBM17A,BSBM17B,BSBM17C,BSBM17D,BSBM17E,BSBM17F,BSBM17G,BSBM19A,BSBM19B,BSBM19C,BSBM19D,BSBM19E,BSBM19F,BSBM19G,BSBM19H,BSBM19I,BSBM20A,BSBM20B,BSBM20C,BSBM20D,BSBM20E,BSBM20F,BSBM20G,BSBM20H,BSBM20I,interest,teaching,success,importance
394.56457,1,University or Higher,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.1111111111111112,1.1428571428571428,1.5555555555555556,2.111111111111111
466.62551,1,University or Higher,1.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.3333333333333335,2.857142857142857,2.6666666666666665,3.7777777777777777
371.01008,1,University or Higher,4.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.888888888888889,3.7142857142857144,4.0,3.888888888888889
377.10613,1,University or Higher,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,2.5555555555555554,3.142857142857143,2.888888888888889,3.4444444444444446
459.09579,1,Secondary or lower,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.4444444444444446,3.4285714285714284,2.3333333333333335,3.7777777777777777
454.57139,1,University or Higher,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.2222222222222223,3.142857142857143,3.111111111111111,3.6666666666666665
358.83547,1,University or Higher,1.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.8888888888888888,2.0,2.4444444444444446,3.888888888888889
342.68544,1,Secondary or lower,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.111111111111111,3.2857142857142856,2.4444444444444446,3.2222222222222223
414.68914,1,University or Higher,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.6666666666666667,1.7142857142857142,1.0,3.111111111111111
311.7981,1,Post-Secondary,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.3333333333333333,1.0,1.6666666666666667,3.0
411.67447,1,Don't Know,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.4444444444444444,3.7142857142857144,2.5555555555555554,3.7777777777777777
357.03021,1,Post-Secondary,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,3.2222222222222223,4.0,2.111111111111111,3.111111111111111
457.6914,1,Don't Know,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,3.6666666666666665,3.4285714285714284,4.0,3.3333333333333335
394.11715,1,Don't Know,2.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.111111111111111,2.5714285714285716,2.5555555555555554,3.2222222222222223
402.32991,1,Don't Know,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.111111111111111,3.2857142857142856,2.6666666666666665,3.888888888888889
424.47511,1,Don't Know,3.0,2.0,3.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.7777777777777777,3.2857142857142856,3.0,3.7777777777777777
537.94239,1,Secondary or lower,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.111111111111111,3.142857142857143,3.2222222222222223,3.7777777777777777
435.83761,1,University or Higher,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.6666666666666667,1.8571428571428572,2.7777777777777777,4.0
405.33879,1,University or Higher,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.7777777777777777,3.857142857142857,3.888888888888889,3.888888888888889
394.13096,1,University or Higher,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.6666666666666665,2.5714285714285716,2.7777777777777777,3.6666666666666665
363.96263,1,Don't Know,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.6666666666666667,1.8571428571428572,1.6666666666666667,1.2222222222222223
457.2403,1,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.6666666666666665,4.0
408.10648,1,Post-Secondary,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.111111111111111,3.2857142857142856,2.3333333333333335,3.7777777777777777
610.50821,1,University or Higher,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.8888888888888888,3.142857142857143,2.4444444444444446,2.4444444444444446
528.48837,1,Don't Know,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.111111111111111,4.0,2.888888888888889,3.111111111111111
452.88995,1,University or Higher,4.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.111111111111111,3.857142857142857,2.888888888888889,3.6666666666666665
544.8365,1,Don't Know,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.8888888888888888,3.5714285714285716,2.111111111111111,2.111111111111111
407.82042,1,University or Higher,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.5555555555555554,3.5714285714285716,2.6666666666666665,2.4444444444444446
470.74002,1,Don't Know,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.3333333333333333,4.0,2.0,1.5555555555555556
492.0485,1,University or Higher,1.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,1.8888888888888888,3.142857142857143,1.7777777777777777,2.6666666666666665
545.02658,1,University or Higher,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.6666666666666667,3.7142857142857144,1.4444444444444444,3.888888888888889
436.9085,1,University or Higher,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,1.6666666666666667,3.2857142857142856,1.1111111111111112,3.3333333333333335
437.10381,1,Don't Know,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,2.2222222222222223,3.4285714285714284,2.2222222222222223,2.5555555555555554
653.09946,1,Post-Secondary,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.3333333333333335,3.7142857142857144,4.0,3.5555555555555554
432.0075,1,University or Higher,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,2.2222222222222223,3.857142857142857,2.7777777777777777,3.111111111111111
519.078,1,Don't Know,3.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,2.857142857142857,2.4444444444444446,3.0
457.11347,1,Don't Know,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,2.5714285714285716,1.7777777777777777,2.6666666666666665
545.97943,0,Don't Know,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.5555555555555554,4.0,2.7777777777777777,3.4444444444444446
594.68867,1,Don't Know,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.4444444444444446,3.4444444444444446
643.04246,1,University or Higher,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.4444444444444446,3.857142857142857,3.7777777777777777,3.888888888888889
583.99595,0,Post-Secondary,3.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.888888888888889,3.857142857142857,3.6666666666666665,3.7777777777777777
596.37623,1,University or Higher,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.3333333333333335,3.4285714285714284,2.7777777777777777,2.2222222222222223
578.74686,0,Post-Secondary,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.3333333333333335,3.857142857142857,3.7777777777777777,3.888888888888889
605.12493,0,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.7777777777777777,4.0
590.91156,0,Post-Secondary,3.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.888888888888889,3.6666666666666665
652.7841,1,University or Higher,4.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0,2.888888888888889,4.0,3.3333333333333335,3.111111111111111
581.10577,0,Don't Know,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,2.3333333333333335,3.5714285714285716,2.111111111111111,3.0
607.54264,0,University or Higher,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.888888888888889,4.0,2.888888888888889,3.3333333333333335
432.83664,1,Post-Secondary,3.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,2.6666666666666665,4.0,3.0,2.3333333333333335
663.97112,1,University or Higher,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,2.4444444444444446,4.0,4.0,2.888888888888889
656.59373,1,University or Higher,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.4444444444444446,4.0
618.24905,0,Post-Secondary,3.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.111111111111111,4.0,2.6666666666666665,4.0
553.89589,1,Don't Know,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2.7777777777777777,3.857142857142857,1.7777777777777777,3.4444444444444446
551.04268,1,Don't Know,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.8888888888888888,3.7142857142857144,2.3333333333333335,4.0
561.17127,1,University or Higher,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.111111111111111,3.4285714285714284,2.5555555555555554,3.5555555555555554
583.80698,0,Don't Know,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.6666666666666665,3.142857142857143,2.7777777777777777,3.2222222222222223
405.07611,1,Post-Secondary,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7777777777777777,3.142857142857143,2.5555555555555554,3.0
435.47605,1,Don't Know,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,2.2222222222222223,3.857142857142857,2.3333333333333335,3.3333333333333335
503.2648,1,Don't Know,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.0,4.0
383.64937,1,Don't Know,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.5555555555555556,2.888888888888889
503.62325,1,University or Higher,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.888888888888889,3.857142857142857,2.6666666666666665,3.5555555555555554
460.13093,0,Don't Know,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.6666666666666665,3.7142857142857144,2.4444444444444446,3.7777777777777777
394.26191,0,University or Higher,2.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.5555555555555554,3.5714285714285716,2.111111111111111,3.5555555555555554
473.65648,0,Secondary or lower,4.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.2222222222222223,3.4285714285714284,2.3333333333333335,3.4444444444444446
438.69472,0,Post-Secondary,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2.3333333333333335,3.7142857142857144,2.7777777777777777,3.4444444444444446
471.76659,1,Post-Secondary,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.3333333333333335,4.0,3.4444444444444446,2.5555555555555554
466.77494,1,Don't Know,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,2.4444444444444446,3.7777777777777777
396.57038,1,Don't Know,3.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,2.4444444444444446,3.4285714285714284,2.5555555555555554,3.5555555555555554
458.5418,1,Don't Know,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,2.7777777777777777,3.857142857142857,3.4444444444444446,3.111111111111111
328.08622,0,Post-Secondary,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,2.111111111111111,3.4285714285714284,1.6666666666666667,3.2222222222222223
396.27273,1,University or Higher,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.4444444444444446,2.7142857142857144,2.2222222222222223,2.4444444444444446
480.99289,0,University or Higher,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.6666666666666665,4.0,3.111111111111111,3.888888888888889
438.43616,0,Post-Secondary,2.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,2.4444444444444446,3.142857142857143,2.0,3.6666666666666665
449.25014,0,Don't Know,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,2.4444444444444446,1.4285714285714286,1.2222222222222223,2.5555555555555554
446.33568,0,Post-Secondary,1.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,1.5714285714285714,2.111111111111111,3.111111111111111
